dep;jour;pop;P;cl_age90
2B;2020-07-29;23822;0;69
2B;2020-07-29;19021;0;79
2B;2020-07-29;9974;0;89
2B;2020-07-29;2578;0;90
2B;2020-07-29;182258;1;0
2B;2020-07-30;17751;0;09
2B;2020-07-30;19174;0;19
2B;2020-07-30;19108;0;29
2B;2020-07-30;22967;0;39
2B;2020-07-30;23161;0;49
2B;2020-07-30;24702;0;59
2B;2020-07-30;23822;0;69
2B;2020-07-30;19021;0;79
2B;2020-07-30;9974;0;89
2B;2020-07-30;2578;0;90
2B;2020-07-30;182258;0;0
2B;2020-07-31;17751;0;09
2B;2020-07-31;19174;0;19
2B;2020-07-31;19108;0;29
2B;2020-07-31;22967;0;39
2B;2020-07-31;23161;1;49
2B;2020-07-31;24702;0;59
2B;2020-07-31;23822;0;69
2B;2020-07-31;19021;2;79
2B;2020-07-31;9974;0;89
2B;2020-07-31;2578;0;90
2B;2020-07-31;182258;3;0
2B;2020-08-01;17751;0;09
2B;2020-08-01;19174;0;19
2B;2020-08-01;19108;0;29
2B;2020-08-01;22967;0;39
2B;2020-08-01;23161;0;49
2B;2020-08-01;24702;0;59
2B;2020-08-01;23822;0;69
2B;2020-08-01;19021;0;79
2B;2020-08-01;9974;0;89
2B;2020-08-01;2578;0;90
2B;2020-08-01;182258;0;0
2B;2020-08-02;17751;0;09
2B;2020-08-02;19174;0;19
2B;2020-08-02;19108;0;29
2B;2020-08-02;22967;1;39
2B;2020-08-02;23161;0;49
2B;2020-08-02;24702;0;59
2B;2020-08-02;23822;0;69
2B;2020-08-02;19021;0;79
2B;2020-08-02;9974;0;89
2B;2020-08-02;2578;0;90
2B;2020-08-02;182258;1;0
2B;2020-08-03;17751;0;09
2B;2020-08-03;19174;0;19
2B;2020-08-03;19108;1;29
2B;2020-08-03;22967;0;39
2B;2020-08-03;23161;0;49
2B;2020-08-03;24702;0;59
2B;2020-08-03;23822;0;69
2B;2020-08-03;19021;0;79
2B;2020-08-03;9974;0;89
2B;2020-08-03;2578;0;90
2B;2020-08-03;182258;1;0
2B;2020-08-04;17751;0;09
2B;2020-08-04;19174;0;19
2B;2020-08-04;19108;3;29
2B;2020-08-04;22967;0;39
2B;2020-08-04;23161;0;49
2B;2020-08-04;24702;1;59
2B;2020-08-04;23822;0;69
2B;2020-08-04;19021;0;79
2B;2020-08-04;9974;0;89
2B;2020-08-04;2578;0;90
2B;2020-08-04;182258;4;0
2B;2020-08-05;17751;1;09
2B;2020-08-05;19174;0;19
2B;2020-08-05;19108;0;29
2B;2020-08-05;22967;0;39
2B;2020-08-05;23161;0;49
2B;2020-08-05;24702;0;59
2B;2020-08-05;23822;0;69
2B;2020-08-05;19021;0;79
2B;2020-08-05;9974;0;89
2B;2020-08-05;2578;0;90
2B;2020-08-05;182258;1;0
2B;2020-08-06;17751;0;09
2B;2020-08-06;19174;0;19
2B;2020-08-06;19108;0;29
2B;2020-08-06;22967;0;39
2B;2020-08-06;23161;0;49
2B;2020-08-06;24702;0;59
2B;2020-08-06;23822;0;69
2B;2020-08-06;19021;0;79
2B;2020-08-06;9974;0;89
2B;2020-08-06;2578;0;90
2B;2020-08-06;182258;0;0
2B;2020-08-07;17751;0;09
2B;2020-08-07;19174;0;19
2B;2020-08-07;19108;0;29
2B;2020-08-07;22967;0;39
2B;2020-08-07;23161;0;49
2B;2020-08-07;24702;0;59
2B;2020-08-07;23822;0;69
2B;2020-08-07;19021;0;79
2B;2020-08-07;9974;0;89
2B;2020-08-07;2578;0;90
2B;2020-08-07;182258;0;0
2B;2020-08-08;17751;0;09
2B;2020-08-08;19174;0;19
2B;2020-08-08;19108;1;29
2B;2020-08-08;22967;0;39
2B;2020-08-08;23161;0;49
2B;2020-08-08;24702;0;59
2B;2020-08-08;23822;0;69
2B;2020-08-08;19021;0;79
2B;2020-08-08;9974;0;89
2B;2020-08-08;2578;0;90
2B;2020-08-08;182258;1;0
2B;2020-08-09;17751;0;09
2B;2020-08-09;19174;0;19
2B;2020-08-09;19108;0;29
2B;2020-08-09;22967;0;39
2B;2020-08-09;23161;0;49
2B;2020-08-09;24702;0;59
2B;2020-08-09;23822;0;69
2B;2020-08-09;19021;0;79
2B;2020-08-09;9974;0;89
2B;2020-08-09;2578;0;90
2B;2020-08-09;182258;0;0
30;2020-05-13;80627;0;09
30;2020-05-13;89988;0;19
30;2020-05-13;70111;0;29
30;2020-05-13;84369;0;39
30;2020-05-13;91908;0;49
30;2020-05-13;103521;0;59
30;2020-05-13;101426;0;69
30;2020-05-13;75841;0;79
30;2020-05-13;39145;0;89
30;2020-05-13;11532;0;90
30;2020-05-13;748468;0;0
30;2020-05-14;80627;0;09
30;2020-05-14;89988;1;19
30;2020-05-14;70111;0;29
30;2020-05-14;84369;0;39
30;2020-05-14;91908;1;49
30;2020-05-14;103521;1;59
30;2020-05-14;101426;1;69
30;2020-05-14;75841;1;79
30;2020-05-14;39145;7;89
30;2020-05-14;11532;6;90
30;2020-05-14;748468;18;0
30;2020-05-15;80627;0;09
30;2020-05-15;89988;1;19
30;2020-05-15;70111;2;29
30;2020-05-15;84369;1;39
30;2020-05-15;91908;0;49
30;2020-05-15;103521;2;59
30;2020-05-15;101426;2;69
30;2020-05-15;75841;5;79
30;2020-05-15;39145;1;89
30;2020-05-15;11532;1;90
30;2020-05-15;748468;15;0
30;2020-05-16;80627;0;09
30;2020-05-16;89988;0;19
30;2020-05-16;70111;0;29
30;2020-05-16;84369;0;39
30;2020-05-16;91908;1;49
30;2020-05-16;103521;0;59
30;2020-05-16;101426;0;69
30;2020-05-16;75841;0;79
30;2020-05-16;39145;1;89
30;2020-05-16;11532;0;90
30;2020-05-16;748468;2;0
30;2020-05-17;80627;0;09
30;2020-05-17;89988;0;19
30;2020-05-17;70111;0;29
30;2020-05-17;84369;0;39
30;2020-05-17;91908;0;49
30;2020-05-17;103521;0;59
30;2020-05-17;101426;0;69
30;2020-05-17;75841;0;79
30;2020-05-17;39145;1;89
30;2020-05-17;11532;0;90
30;2020-05-17;748468;1;0
30;2020-05-18;80627;0;09
30;2020-05-18;89988;0;19
30;2020-05-18;70111;0;29
30;2020-05-18;84369;0;39
30;2020-05-18;91908;1;49
30;2020-05-18;103521;1;59
30;2020-05-18;101426;0;69
30;2020-05-18;75841;2;79
30;2020-05-18;39145;3;89
30;2020-05-18;11532;6;90
30;2020-05-18;748468;13;0
30;2020-05-19;80627;1;09
30;2020-05-19;89988;0;19
30;2020-05-19;70111;1;29
30;2020-05-19;84369;0;39
30;2020-05-19;91908;2;49
30;2020-05-19;103521;2;59
30;2020-05-19;101426;2;69
30;2020-05-19;75841;3;79
30;2020-05-19;39145;6;89
30;2020-05-19;11532;3;90
30;2020-05-19;748468;20;0
30;2020-05-20;80627;1;09
30;2020-05-20;89988;1;19
30;2020-05-20;70111;0;29
30;2020-05-20;84369;1;39
30;2020-05-20;91908;1;49
30;2020-05-20;103521;3;59
30;2020-05-20;101426;0;69
30;2020-05-20;75841;1;79
30;2020-05-20;39145;0;89
30;2020-05-20;11532;1;90
30;2020-05-20;748468;9;0
30;2020-05-21;80627;0;09
30;2020-05-21;89988;0;19
30;2020-05-21;70111;0;29
30;2020-05-21;84369;0;39
30;2020-05-21;91908;0;49
30;2020-05-21;103521;0;59
30;2020-05-21;101426;0;69
30;2020-05-21;75841;0;79
30;2020-05-21;39145;0;89
30;2020-05-21;11532;0;90
30;2020-05-21;748468;0;0
30;2020-05-22;80627;0;09
30;2020-05-22;89988;0;19
30;2020-05-22;70111;1;29
30;2020-05-22;84369;1;39
30;2020-05-22;91908;1;49
30;2020-05-22;103521;0;59
30;2020-05-22;101426;0;69
30;2020-05-22;75841;0;79
30;2020-05-22;39145;1;89
30;2020-05-22;11532;1;90
30;2020-05-22;748468;5;0
30;2020-05-23;80627;0;09
30;2020-05-23;89988;0;19
30;2020-05-23;70111;0;29
30;2020-05-23;84369;0;39
30;2020-05-23;91908;0;49
30;2020-05-23;103521;0;59
30;2020-05-23;101426;0;69
30;2020-05-23;75841;0;79
30;2020-05-23;39145;1;89
30;2020-05-23;11532;4;90
30;2020-05-23;748468;5;0
30;2020-05-24;80627;0;09
30;2020-05-24;89988;0;19
30;2020-05-24;70111;1;29
30;2020-05-24;84369;0;39
30;2020-05-24;91908;0;49
30;2020-05-24;103521;0;59
30;2020-05-24;101426;0;69
30;2020-05-24;75841;1;79
30;2020-05-24;39145;1;89
30;2020-05-24;11532;0;90
30;2020-05-24;748468;3;0
30;2020-05-25;80627;0;09
30;2020-05-25;89988;0;19
30;2020-05-25;70111;0;29
30;2020-05-25;84369;1;39
30;2020-05-25;91908;0;49
30;2020-05-25;103521;1;59
30;2020-05-25;101426;4;69
30;2020-05-25;75841;2;79
30;2020-05-25;39145;1;89
30;2020-05-25;11532;0;90
30;2020-05-25;748468;9;0
30;2020-05-26;80627;0;09
30;2020-05-26;89988;1;19
30;2020-05-26;70111;1;29
30;2020-05-26;84369;0;39
30;2020-05-26;91908;3;49
30;2020-05-26;103521;0;59
30;2020-05-26;101426;0;69
30;2020-05-26;75841;0;79
30;2020-05-26;39145;2;89
30;2020-05-26;11532;0;90
30;2020-05-26;748468;7;0
30;2020-05-27;80627;0;09
30;2020-05-27;89988;0;19
30;2020-05-27;70111;1;29
30;2020-05-27;84369;2;39
30;2020-05-27;91908;0;49
30;2020-05-27;103521;3;59
30;2020-05-27;101426;1;69
30;2020-05-27;75841;0;79
30;2020-05-27;39145;1;89
30;2020-05-27;11532;2;90
30;2020-05-27;748468;10;0
30;2020-05-28;80627;0;09
30;2020-05-28;89988;0;19
30;2020-05-28;70111;0;29
30;2020-05-28;84369;1;39
30;2020-05-28;91908;1;49
30;2020-05-28;103521;0;59
30;2020-05-28;101426;0;69
30;2020-05-28;75841;0;79
30;2020-05-28;39145;0;89
30;2020-05-28;11532;1;90
30;2020-05-28;748468;3;0
30;2020-05-29;80627;0;09
30;2020-05-29;89988;0;19
30;2020-05-29;70111;0;29
30;2020-05-29;84369;1;39
30;2020-05-29;91908;2;49
30;2020-05-29;103521;2;59
30;2020-05-29;101426;2;69
30;2020-05-29;75841;0;79
30;2020-05-29;39145;3;89
30;2020-05-29;11532;1;90
30;2020-05-29;748468;11;0
30;2020-05-30;80627;0;09
30;2020-05-30;89988;0;19
30;2020-05-30;70111;0;29
30;2020-05-30;84369;1;39
30;2020-05-30;91908;0;49
30;2020-05-30;103521;0;59
30;2020-05-30;101426;0;69
30;2020-05-30;75841;1;79
30;2020-05-30;39145;0;89
30;2020-05-30;11532;1;90
30;2020-05-30;748468;3;0
30;2020-05-31;80627;0;09
30;2020-05-31;89988;0;19
30;2020-05-31;70111;0;29
30;2020-05-31;84369;0;39
30;2020-05-31;91908;1;49
30;2020-05-31;103521;0;59
30;2020-05-31;101426;0;69
30;2020-05-31;75841;0;79
30;2020-05-31;39145;0;89
30;2020-05-31;11532;0;90
30;2020-05-31;748468;1;0
30;2020-06-01;80627;0;09
30;2020-06-01;89988;0;19
30;2020-06-01;70111;0;29
30;2020-06-01;84369;0;39
30;2020-06-01;91908;0;49
30;2020-06-01;103521;0;59
30;2020-06-01;101426;0;69
30;2020-06-01;75841;0;79
30;2020-06-01;39145;1;89
30;2020-06-01;11532;0;90
30;2020-06-01;748468;1;0
30;2020-06-02;80627;0;09
30;2020-06-02;89988;0;19
30;2020-06-02;70111;0;29
30;2020-06-02;84369;1;39
30;2020-06-02;91908;0;49
30;2020-06-02;103521;0;59
30;2020-06-02;101426;1;69
30;2020-06-02;75841;0;79
30;2020-06-02;39145;3;89
30;2020-06-02;11532;0;90
30;2020-06-02;748468;5;0
30;2020-06-03;80627;1;09
30;2020-06-03;89988;0;19
30;2020-06-03;70111;0;29
30;2020-06-03;84369;0;39
30;2020-06-03;91908;1;49
30;2020-06-03;103521;0;59
30;2020-06-03;101426;0;69
30;2020-06-03;75841;1;79
30;2020-06-03;39145;0;89
30;2020-06-03;11532;1;90
30;2020-06-03;748468;4;0
30;2020-06-04;80627;0;09
30;2020-06-04;89988;0;19
30;2020-06-04;70111;6;29
30;2020-06-04;84369;4;39
30;2020-06-04;91908;6;49
30;2020-06-04;103521;4;59
30;2020-06-04;101426;1;69
30;2020-06-04;75841;0;79
30;2020-06-04;39145;3;89
30;2020-06-04;11532;3;90
30;2020-06-04;748468;27;0
30;2020-06-05;80627;0;09
30;2020-06-05;89988;0;19
30;2020-06-05;70111;3;29
30;2020-06-05;84369;5;39
30;2020-06-05;91908;2;49
30;2020-06-05;103521;1;59
30;2020-06-05;101426;0;69
30;2020-06-05;75841;0;79
30;2020-06-05;39145;2;89
30;2020-06-05;11532;0;90
30;2020-06-05;748468;13;0
30;2020-06-06;80627;0;09
30;2020-06-06;89988;0;19
30;2020-06-06;70111;0;29
30;2020-06-06;84369;0;39
30;2020-06-06;91908;4;49
30;2020-06-06;103521;0;59
30;2020-06-06;101426;1;69
30;2020-06-06;75841;0;79
30;2020-06-06;39145;0;89
30;2020-06-06;11532;0;90
30;2020-06-06;748468;5;0
30;2020-06-07;80627;0;09
30;2020-06-07;89988;0;19
30;2020-06-07;70111;0;29
30;2020-06-07;84369;0;39
30;2020-06-07;91908;1;49
30;2020-06-07;103521;0;59
30;2020-06-07;101426;0;69
30;2020-06-07;75841;0;79
30;2020-06-07;39145;0;89
30;2020-06-07;11532;0;90
30;2020-06-07;748468;1;0
30;2020-06-08;80627;0;09
30;2020-06-08;89988;0;19
30;2020-06-08;70111;0;29
30;2020-06-08;84369;0;39
30;2020-06-08;91908;2;49
30;2020-06-08;103521;1;59
30;2020-06-08;101426;1;69
30;2020-06-08;75841;0;79
30;2020-06-08;39145;1;89
30;2020-06-08;11532;1;90
30;2020-06-08;748468;6;0
30;2020-06-09;80627;0;09
30;2020-06-09;89988;1;19
30;2020-06-09;70111;8;29
30;2020-06-09;84369;3;39
30;2020-06-09;91908;9;49
30;2020-06-09;103521;9;59
30;2020-06-09;101426;2;69
30;2020-06-09;75841;0;79
30;2020-06-09;39145;0;89
30;2020-06-09;11532;0;90
30;2020-06-09;748468;32;0
30;2020-06-10;80627;2;09
30;2020-06-10;89988;2;19
30;2020-06-10;70111;4;29
30;2020-06-10;84369;3;39
30;2020-06-10;91908;5;49
30;2020-06-10;103521;7;59
30;2020-06-10;101426;3;69
30;2020-06-10;75841;0;79
30;2020-06-10;39145;0;89
30;2020-06-10;11532;1;90
30;2020-06-10;748468;27;0
30;2020-06-11;80627;4;09
30;2020-06-11;89988;3;19
30;2020-06-11;70111;7;29
30;2020-06-11;84369;5;39
30;2020-06-11;91908;6;49
30;2020-06-11;103521;5;59
30;2020-06-11;101426;3;69
30;2020-06-11;75841;0;79
30;2020-06-11;39145;1;89
30;2020-06-11;11532;0;90
30;2020-06-11;748468;34;0
30;2020-06-12;80627;0;09
30;2020-06-12;89988;4;19
30;2020-06-12;70111;8;29
30;2020-06-12;84369;0;39
30;2020-06-12;91908;11;49
30;2020-06-12;103521;4;59
30;2020-06-12;101426;2;69
30;2020-06-12;75841;0;79
30;2020-06-12;39145;0;89
30;2020-06-12;11532;0;90
30;2020-06-12;748468;29;0
30;2020-06-13;80627;0;09
30;2020-06-13;89988;0;19
30;2020-06-13;70111;0;29
30;2020-06-13;84369;0;39
30;2020-06-13;91908;1;49
30;2020-06-13;103521;0;59
30;2020-06-13;101426;0;69
30;2020-06-13;75841;0;79
30;2020-06-13;39145;0;89
30;2020-06-13;11532;0;90
30;2020-06-13;748468;1;0
30;2020-06-14;80627;0;09
30;2020-06-14;89988;0;19
30;2020-06-14;70111;0;29
30;2020-06-14;84369;0;39
30;2020-06-14;91908;0;49
30;2020-06-14;103521;0;59
30;2020-06-14;101426;0;69
30;2020-06-14;75841;0;79
30;2020-06-14;39145;0;89
30;2020-06-14;11532;0;90
30;2020-06-14;748468;0;0
30;2020-06-15;80627;0;09
30;2020-06-15;89988;0;19
30;2020-06-15;70111;0;29
30;2020-06-15;84369;0;39
30;2020-06-15;91908;1;49
30;2020-06-15;103521;0;59
30;2020-06-15;101426;0;69
30;2020-06-15;75841;0;79
30;2020-06-15;39145;1;89
30;2020-06-15;11532;1;90
30;2020-06-15;748468;3;0
30;2020-06-16;80627;0;09
30;2020-06-16;89988;0;19
30;2020-06-16;70111;0;29
30;2020-06-16;84369;1;39
30;2020-06-16;91908;1;49
30;2020-06-16;103521;2;59
30;2020-06-16;101426;0;69
30;2020-06-16;75841;0;79
30;2020-06-16;39145;0;89
30;2020-06-16;11532;0;90
30;2020-06-16;748468;4;0
30;2020-06-17;80627;1;09
30;2020-06-17;89988;0;19
30;2020-06-17;70111;1;29
30;2020-06-17;84369;0;39
30;2020-06-17;91908;0;49
30;2020-06-17;103521;0;59
30;2020-06-17;101426;0;69
30;2020-06-17;75841;0;79
30;2020-06-17;39145;0;89
30;2020-06-17;11532;0;90
30;2020-06-17;748468;2;0
30;2020-06-18;80627;3;09
30;2020-06-18;89988;0;19
30;2020-06-18;70111;1;29
30;2020-06-18;84369;1;39
30;2020-06-18;91908;1;49
30;2020-06-18;103521;5;59
30;2020-06-18;101426;3;69
30;2020-06-18;75841;0;79
30;2020-06-18;39145;1;89
30;2020-06-18;11532;0;90
30;2020-06-18;748468;15;0
30;2020-06-19;80627;4;09
30;2020-06-19;89988;0;19
30;2020-06-19;70111;2;29
30;2020-06-19;84369;1;39
30;2020-06-19;91908;1;49
30;2020-06-19;103521;0;59
30;2020-06-19;101426;1;69
30;2020-06-19;75841;1;79
30;2020-06-19;39145;0;89
30;2020-06-19;11532;0;90
30;2020-06-19;748468;10;0
30;2020-06-20;80627;0;09
30;2020-06-20;89988;0;19
30;2020-06-20;70111;0;29
30;2020-06-20;84369;0;39
30;2020-06-20;91908;0;49
30;2020-06-20;103521;0;59
30;2020-06-20;101426;0;69
30;2020-06-20;75841;0;79
30;2020-06-20;39145;0;89
30;2020-06-20;11532;0;90
30;2020-06-20;748468;0;0
30;2020-06-21;80627;0;09
30;2020-06-21;89988;0;19
30;2020-06-21;70111;0;29
30;2020-06-21;84369;0;39
30;2020-06-21;91908;0;49
30;2020-06-21;103521;1;59
30;2020-06-21;101426;0;69
30;2020-06-21;75841;0;79
30;2020-06-21;39145;0;89
30;2020-06-21;11532;0;90
30;2020-06-21;748468;1;0
30;2020-06-22;80627;0;09
30;2020-06-22;89988;2;19
30;2020-06-22;70111;0;29
30;2020-06-22;84369;1;39
30;2020-06-22;91908;1;49
30;2020-06-22;103521;2;59
30;2020-06-22;101426;1;69
30;2020-06-22;75841;0;79
30;2020-06-22;39145;0;89
30;2020-06-22;11532;0;90
30;2020-06-22;748468;7;0
30;2020-06-23;80627;0;09
30;2020-06-23;89988;1;19
30;2020-06-23;70111;3;29
30;2020-06-23;84369;1;39
30;2020-06-23;91908;2;49
30;2020-06-23;103521;2;59
30;2020-06-23;101426;1;69
30;2020-06-23;75841;0;79
30;2020-06-23;39145;0;89
30;2020-06-23;11532;0;90
30;2020-06-23;748468;11;0
30;2020-06-24;80627;1;09
30;2020-06-24;89988;0;19
30;2020-06-24;70111;1;29
30;2020-06-24;84369;0;39
30;2020-06-24;91908;1;49
30;2020-06-24;103521;1;59
30;2020-06-24;101426;0;69
30;2020-06-24;75841;0;79
30;2020-06-24;39145;0;89
30;2020-06-24;11532;0;90
30;2020-06-24;748468;5;0
30;2020-06-25;80627;0;09
30;2020-06-25;89988;0;19
30;2020-06-25;70111;0;29
30;2020-06-25;84369;1;39
30;2020-06-25;91908;1;49
30;2020-06-25;103521;0;59
30;2020-06-25;101426;0;69
30;2020-06-25;75841;0;79
30;2020-06-25;39145;0;89
30;2020-06-25;11532;0;90
30;2020-06-25;748468;2;0
30;2020-06-26;80627;2;09
30;2020-06-26;89988;2;19
30;2020-06-26;70111;1;29
30;2020-06-26;84369;2;39
30;2020-06-26;91908;1;49
30;2020-06-26;103521;3;59
30;2020-06-26;101426;0;69
30;2020-06-26;75841;1;79
30;2020-06-26;39145;0;89
30;2020-06-26;11532;0;90
30;2020-06-26;748468;12;0
30;2020-06-27;80627;0;09
30;2020-06-27;89988;0;19
30;2020-06-27;70111;1;29
30;2020-06-27;84369;0;39
30;2020-06-27;91908;0;49
30;2020-06-27;103521;0;59
30;2020-06-27;101426;0;69
30;2020-06-27;75841;0;79
30;2020-06-27;39145;0;89
30;2020-06-27;11532;0;90
30;2020-06-27;748468;1;0
30;2020-06-28;80627;0;09
30;2020-06-28;89988;0;19
30;2020-06-28;70111;0;29
30;2020-06-28;84369;0;39
30;2020-06-28;91908;0;49
30;2020-06-28;103521;0;59
30;2020-06-28;101426;0;69
30;2020-06-28;75841;0;79
30;2020-06-28;39145;0;89
30;2020-06-28;11532;0;90
30;2020-06-28;748468;0;0
30;2020-06-29;80627;0;09
30;2020-06-29;89988;0;19
30;2020-06-29;70111;0;29
30;2020-06-29;84369;4;39
30;2020-06-29;91908;0;49
30;2020-06-29;103521;1;59
30;2020-06-29;101426;0;69
30;2020-06-29;75841;0;79
30;2020-06-29;39145;2;89
30;2020-06-29;11532;0;90
30;2020-06-29;748468;7;0
30;2020-06-30;80627;0;09
30;2020-06-30;89988;6;19
30;2020-06-30;70111;2;29
30;2020-06-30;84369;1;39
30;2020-06-30;91908;2;49
30;2020-06-30;103521;3;59
30;2020-06-30;101426;0;69
30;2020-06-30;75841;1;79
30;2020-06-30;39145;0;89
30;2020-06-30;11532;0;90
30;2020-06-30;748468;15;0
30;2020-07-01;80627;2;09
30;2020-07-01;89988;2;19
30;2020-07-01;70111;0;29
30;2020-07-01;84369;0;39
30;2020-07-01;91908;0;49
30;2020-07-01;103521;1;59
30;2020-07-01;101426;1;69
30;2020-07-01;75841;0;79
30;2020-07-01;39145;0;89
30;2020-07-01;11532;0;90
30;2020-07-01;748468;6;0
30;2020-07-02;80627;0;09
30;2020-07-02;89988;0;19
30;2020-07-02;70111;0;29
30;2020-07-02;84369;1;39
30;2020-07-02;91908;1;49
30;2020-07-02;103521;0;59
30;2020-07-02;101426;0;69
30;2020-07-02;75841;0;79
30;2020-07-02;39145;0;89
30;2020-07-02;11532;0;90
30;2020-07-02;748468;2;0
30;2020-07-03;80627;1;09
30;2020-07-03;89988;3;19
30;2020-07-03;70111;0;29
30;2020-07-03;84369;1;39
30;2020-07-03;91908;1;49
30;2020-07-03;103521;0;59
30;2020-07-03;101426;4;69
30;2020-07-03;75841;0;79
30;2020-07-03;39145;0;89
30;2020-07-03;11532;0;90
30;2020-07-03;748468;10;0
30;2020-07-04;80627;0;09
30;2020-07-04;89988;0;19
30;2020-07-04;70111;0;29
30;2020-07-04;84369;0;39
30;2020-07-04;91908;0;49
30;2020-07-04;103521;0;59
30;2020-07-04;101426;0;69
30;2020-07-04;75841;0;79
30;2020-07-04;39145;0;89
30;2020-07-04;11532;0;90
30;2020-07-04;748468;0;0
30;2020-07-05;80627;0;09
30;2020-07-05;89988;0;19
30;2020-07-05;70111;0;29
30;2020-07-05;84369;0;39
30;2020-07-05;91908;0;49
30;2020-07-05;103521;0;59
30;2020-07-05;101426;0;69
30;2020-07-05;75841;0;79
30;2020-07-05;39145;0;89
30;2020-07-05;11532;0;90
30;2020-07-05;748468;0;0
30;2020-07-06;80627;0;09
30;2020-07-06;89988;2;19
30;2020-07-06;70111;0;29
30;2020-07-06;84369;2;39
30;2020-07-06;91908;0;49
30;2020-07-06;103521;0;59
30;2020-07-06;101426;0;69
30;2020-07-06;75841;0;79
30;2020-07-06;39145;0;89
30;2020-07-06;11532;0;90
30;2020-07-06;748468;4;0
30;2020-07-07;80627;0;09
30;2020-07-07;89988;0;19
30;2020-07-07;70111;0;29
30;2020-07-07;84369;1;39
30;2020-07-07;91908;0;49
30;2020-07-07;103521;0;59
30;2020-07-07;101426;0;69
30;2020-07-07;75841;0;79
30;2020-07-07;39145;0;89
30;2020-07-07;11532;0;90
30;2020-07-07;748468;1;0
30;2020-07-08;80627;0;09
30;2020-07-08;89988;3;19
30;2020-07-08;70111;0;29
30;2020-07-08;84369;0;39
30;2020-07-08;91908;1;49
30;2020-07-08;103521;3;59
30;2020-07-08;101426;0;69
30;2020-07-08;75841;0;79
30;2020-07-08;39145;0;89
30;2020-07-08;11532;0;90
30;2020-07-08;748468;7;0
30;2020-07-09;80627;0;09
30;2020-07-09;89988;2;19
30;2020-07-09;70111;1;29
30;2020-07-09;84369;0;39
30;2020-07-09;91908;1;49
30;2020-07-09;103521;1;59
30;2020-07-09;101426;0;69
30;2020-07-09;75841;2;79
30;2020-07-09;39145;0;89
30;2020-07-09;11532;0;90
30;2020-07-09;748468;7;0
30;2020-07-10;80627;0;09
30;2020-07-10;89988;0;19
30;2020-07-10;70111;2;29
30;2020-07-10;84369;0;39
30;2020-07-10;91908;2;49
30;2020-07-10;103521;0;59
30;2020-07-10;101426;0;69
30;2020-07-10;75841;0;79
30;2020-07-10;39145;0;89
30;2020-07-10;11532;0;90
30;2020-07-10;748468;4;0
30;2020-07-11;80627;0;09
30;2020-07-11;89988;0;19
30;2020-07-11;70111;0;29
30;2020-07-11;84369;0;39
30;2020-07-11;91908;0;49
30;2020-07-11;103521;0;59
30;2020-07-11;101426;0;69
30;2020-07-11;75841;0;79
30;2020-07-11;39145;0;89
30;2020-07-11;11532;0;90
30;2020-07-11;748468;0;0
30;2020-07-12;80627;0;09
30;2020-07-12;89988;0;19
30;2020-07-12;70111;1;29
30;2020-07-12;84369;0;39
30;2020-07-12;91908;0;49
30;2020-07-12;103521;0;59
30;2020-07-12;101426;0;69
30;2020-07-12;75841;0;79
30;2020-07-12;39145;0;89
30;2020-07-12;11532;0;90
30;2020-07-12;748468;1;0
30;2020-07-13;80627;0;09
30;2020-07-13;89988;1;19
30;2020-07-13;70111;0;29
30;2020-07-13;84369;0;39
30;2020-07-13;91908;0;49
30;2020-07-13;103521;0;59
30;2020-07-13;101426;0;69
30;2020-07-13;75841;0;79
30;2020-07-13;39145;0;89
30;2020-07-13;11532;0;90
30;2020-07-13;748468;1;0
30;2020-07-14;80627;0;09
30;2020-07-14;89988;0;19
30;2020-07-14;70111;0;29
30;2020-07-14;84369;0;39
30;2020-07-14;91908;0;49
30;2020-07-14;103521;0;59
30;2020-07-14;101426;0;69
30;2020-07-14;75841;0;79
30;2020-07-14;39145;1;89
30;2020-07-14;11532;0;90
30;2020-07-14;748468;1;0
30;2020-07-15;80627;0;09
30;2020-07-15;89988;1;19
30;2020-07-15;70111;0;29
30;2020-07-15;84369;0;39
30;2020-07-15;91908;0;49
30;2020-07-15;103521;1;59
30;2020-07-15;101426;0;69
30;2020-07-15;75841;0;79
30;2020-07-15;39145;0;89
30;2020-07-15;11532;0;90
30;2020-07-15;748468;2;0
30;2020-07-16;80627;1;09
30;2020-07-16;89988;1;19
30;2020-07-16;70111;2;29
30;2020-07-16;84369;1;39
30;2020-07-16;91908;1;49
30;2020-07-16;103521;0;59
30;2020-07-16;101426;0;69
30;2020-07-16;75841;0;79
30;2020-07-16;39145;0;89
30;2020-07-16;11532;0;90
30;2020-07-16;748468;6;0
30;2020-07-17;80627;0;09
30;2020-07-17;89988;0;19
30;2020-07-17;70111;2;29
30;2020-07-17;84369;3;39
30;2020-07-17;91908;0;49
30;2020-07-17;103521;1;59
30;2020-07-17;101426;0;69
30;2020-07-17;75841;1;79
30;2020-07-17;39145;0;89
30;2020-07-17;11532;0;90
30;2020-07-17;748468;7;0
30;2020-07-18;80627;0;09
30;2020-07-18;89988;0;19
30;2020-07-18;70111;0;29
30;2020-07-18;84369;0;39
30;2020-07-18;91908;1;49
30;2020-07-18;103521;0;59
30;2020-07-18;101426;0;69
30;2020-07-18;75841;1;79
30;2020-07-18;39145;0;89
30;2020-07-18;11532;0;90
30;2020-07-18;748468;2;0
30;2020-07-19;80627;0;09
30;2020-07-19;89988;0;19
30;2020-07-19;70111;0;29
